ending_position,raceId,curcuit_id,driverId,constructorId,starting_position,finish_status,train_test,resultId
3,999,10,8,6,3,1,1,23985
4,999,10,830,9,4,1,1,23986
5,999,10,807,4,7,1,1,23987
6,999,10,154,210,6,1,1,23988
7,999,10,815,10,10,1,1,23989
8,999,10,839,10,15,1,1,23990
9,999,10,828,15,13,1,1,23991
10,999,10,843,5,17,1,1,23992
11,999,10,825,210,5,1,1,23993
12,999,10,832,4,8,1,1,23994
13,999,10,838,1,19,1,1,23995
14,999,10,842,5,16,1,1,23996
15,999,10,844,15,9,1,1,23997
0,999,10,4,1,11,2,1,23998
0,999,10,840,3,18,2,1,23999
0,999,10,20,6,1,2,1,24000
0,999,10,845,3,12,2,1,24001
0,999,10,817,9,20,2,1,24002
1,1000,11,1,131,1,1,1,24003
2,1000,11,20,6,4,1,1,24004
3,1000,11,8,6,3,1,1,24005
4,1000,11,817,9,12,1,1,24006
5,1000,11,822,131,2,1,1,24007
6,1000,11,842,5,6,1,1,24008
7,1000,11,825,210,9,1,1,24009
8,1000,11,4,1,11,1,1,24010
9,1000,11,832,4,5,1,1,24011
10,1000,11,154,210,10,1,1,24012
11,1000,11,843,5,8,1,1,24013
12,1000,11,807,4,13,1,1,24014
13,1000,11,839,10,18,1,1,24015
14,1000,11,815,10,19,1,1,24016
15,1000,11,828,15,14,1,1,24017
16,1000,11,845,3,20,1,1,24018
17,1000,11,840,3,15,1,1,24019
0,1000,11,838,1,16,2,1,24020
0,1000,11,830,9,7,2,1,24021
0,1000,11,844,15,17,2,1,24022
1,1001,13,20,6,2,1,1,24023
2,1001,13,1,131,1,1,1,24024
3,1001,13,830,9,7,1,1,24025
4,1001,13,822,131,19,1,1,24026
5,1001,13,815,10,4,1,1,24027
6,1001,13,839,10,3,1,1,24028
7,1001,13,154,210,5,1,1,24029
8,1001,13,825,210,9,1,1,24030
9,1001,13,842,5,10,1,1,24031
10,1001,13,828,15,13,1,1,24032
11,1001,13,832,4,14,1,1,24033
12,1001,13,845,3,16,1,1,24034
13,1001,13,840,3,17,1,1,24035
14,1001,13,843,5,11,1,1,24036
15,1001,13,838,1,18,1,1,24037
0,1001,13,817,9,8,2,1,24038
0,1001,13,8,6,6,2,1,24039
0,1001,13,844,15,12,2,1,24040
0,1001,13,4,1,15,2,1,24041
0,1001,13,807,4,20,2,1,24042
1,1002,14,1,131,3,1,1,24043
2,1002,14,8,6,1,1,1,24044
3,1002,14,822,131,4,1,1,24045
4,1002,14,20,6,2,1,1,24046
5,1002,14,830,9,5,1,1,24047
7,1002,14,839,10,8,1,1,24048
8,1002,14,815,10,14,1,1,24049
9,1002,14,832,4,7,1,1,24050
10,1002,14,840,3,10,1,1,24051
11,1002,14,845,3,12,1,1,24052
12,1002,14,844,15,15,1,1,24053
13,1002,14,838,1,17,1,1,24054
14,1002,14,807,4,20,1,1,24055
15,1002,14,842,5,9,1,1,24056
16,1002,14,828,15,18,1,1,24057
17,1002,14,825,210,11,1,1,24058
0,1002,14,817,9,19,2,1,24059
0,1002,14,4,1,13,2,1,24060
0,1002,14,843,5,16,2,1,24061
0,1002,14,154,210,6,2,1,24062
1,1003,15,1,131,1,1,1,24063
2,1003,15,830,9,2,1,1,24064
3,1003,15,20,6,3,1,1,24065
4,1003,15,822,131,4,1,1,24066
5,1003,15,8,6,5,1,1,24067
6,1003,15,817,9,6,1,1,24068
7,1003,15,4,1,11,1,1,24069
8,1003,15,832,4,12,1,1,24070
9,1003,15,844,15,13,1,1,24071
10,1003,15,807,4,10,1,1,24072
11,1003,15,828,15,14,1,1,24073
12,1003,15,838,1,18,1,1,24074
13,1003,15,842,5,15,1,1,24075
14,1003,15,840,3,20,1,1,24076
15,1003,15,154,210,8,1,1,24077
16,1003,15,815,10,7,1,1,24078
17,1003,15,843,5,17,1,1,24079
18,1003,15,825,210,16,1,1,24080
19,1003,15,845,3,19,1,1,24081
0,1003,15,839,10,9,2,1,24082
1,1004,71,1,131,2,1,1,24083
2,1004,71,822,131,1,1,1,24084
3,1004,71,20,6,3,1,1,24085
4,1004,71,8,6,4,1,1,24086
5,1004,71,830,9,19,1,1,24087
6,1004,71,817,9,18,1,1,24088
7,1004,71,844,15,7,1,1,24089
8,1004,71,825,210,5,1,1,24090
9,1004,71,839,10,6,1,1,24091
10,1004,71,815,10,8,1,1,24092
11,1004,71,154,210,9,1,1,24093
12,1004,71,807,4,12,1,1,24094
13,1004,71,828,15,10,1,1,24095
14,1004,71,4,1,16,1,1,24096
15,1004,71,840,3,14,1,1,24097
16,1004,71,838,1,15,1,1,24098
17,1004,71,832,4,11,1,1,24099
18,1004,71,845,3,13,1,1,24100
0,1004,71,842,5,17,2,1,24101
0,1004,71,843,5,20,2,1,24102
1,1005,22,1,131,1,1,1,24103
2,1005,22,822,131,2,1,1,24104
3,1005,22,830,9,3,1,1,24105
4,1005,22,817,9,15,1,1,24106
5,1005,22,8,6,4,1,1,24107
6,1005,22,20,6,8,1,1,24108
7,1005,22,815,10,9,1,1,24109
8,1005,22,154,210,5,1,1,24110
9,1005,22,839,10,11,1,1,24111
10,1005,22,832,4,13,1,1,24112
11,1005,22,842,5,7,1,1,24113
12,1005,22,828,15,20,1,1,24114
13,1005,22,843,5,6,1,1,24115
14,1005,22,4,1,18,1,1,24116
15,1005,22,838,1,19,1,1,24117
16,1005,22,845,3,17,1,1,24118
17,1005,22,840,3,14,1,1,24119
0,1005,22,844,15,10,2,1,24120
0,1005,22,807,4,16,2,1,24121
0,1005,22,825,210,12,2,1,24122
1,1006,69,8,6,2,1,1,24123
2,1006,69,830,9,18,1,1,24124
3,1006,69,1,131,1,1,1,24125
4,1006,69,20,6,5,1,1,24126
5,1006,69,822,131,3,1,1,24127
6,1006,69,807,4,7,1,1,24128
7,1006,69,832,4,11,1,1,24129
8,1006,69,815,10,10,1,1,24130
9,1006,69,843,5,20,1,1,24131
10,1006,69,828,15,16,1,1,24132
11,1006,69,838,1,17,1,1,24133
12,1006,69,842,5,19,1,1,24134
13,1006,69,845,3,14,1,1,24135
14,1006,69,840,3,15,1,1,24136
0,1006,69,844,15,9,2,1,24137
0,1006,69,817,9,4,2,1,24138
0,1006,69,154,210,8,2,1,24139
0,1006,69,4,1,13,2,1,24140
0,1006,69,839,10,6,2,1,24141
0,1006,69,825,210,12,2,1,24142
1,1007,32,830,9,2,1,1,24143
2,1007,32,20,6,4,1,1,24144
3,1007,32,8,6,6,1,1,24145
4,1007,32,1,131,3,1,1,24146
5,1007,32,822,131,5,1,1,24147
6,1007,32,807,4,7,1,1,24148
7,1007,32,844,15,9,1,1,24149
8,1007,32,838,1,15,1,1,24150
9,1007,32,828,15,10,1,1,24151
10,1007,32,842,5,20,1,1,24152
11,1007,32,839,10,11,1,1,24153
12,1007,32,840,3,17,1,1,24154
13,1007,32,845,3,19,1,1,24155
14,1007,32,843,5,14,1,1,24156
15,1007,32,825,210,16,1,1,24157
16,1007,32,154,210,18,1,1,24158
0,1007,32,817,9,1,2,1,24159
0,1007,32,815,10,13,2,1,24160
0,1007,32,832,4,8,2,1,24161
0,1007,32,4,1,12,2,1,24162
1,1008,18,1,131,1,1,1,24163
2,1008,18,830,9,5,1,1,24164
3,1008,18,8,6,4,1,1,24165
4,1008,18,817,9,11,1,1,24166
5,1008,18,822,131,3,1,1,24167
6,1008,18,20,6,2,1,1,24168
7,1008,18,844,15,7,1,1,24169
8,1008,18,154,210,8,1,1,24170
9,1008,18,825,210,10,1,1,24171
10,1008,18,815,10,12,1,1,24172
11,1008,18,843,5,16,1,1,24173
12,1008,18,832,4,15,1,1,24174
13,1008,18,842,5,9,1,1,24175
14,1008,18,838,1,20,1,1,24176
15,1008,18,839,10,18,1,1,24177
16,1008,18,845,3,14,1,1,24178
17,1008,18,4,1,17,1,1,24179
18,1008,18,840,3,19,1,1,24180
0,1008,18,807,4,13,2,1,24181
0,1008,18,828,15,6,2,1,24182
1,1009,24,1,131,1,1,1,24183
2,1009,24,20,6,3,1,1,24184
3,1009,24,830,9,6,1,1,24185
4,1009,24,817,9,5,1,1,24186
5,1009,24,822,131,2,1,1,24187
6,1009,24,832,4,11,1,1,24188
7,1009,24,844,15,8,1,1,24189
8,1009,24,815,10,14,1,1,24190
9,1009,24,154,210,7,1,1,24191
10,1009,24,825,210,13,1,1,24192
11,1009,24,4,1,15,1,1,24193
12,1009,24,843,5,16,1,1,24194
13,1009,24,840,3,20,1,1,24195
14,1009,24,838,1,18,1,1,24196
15,1009,24,845,3,19,1,1,24197
0,1009,24,842,5,17,2,1,24198
0,1009,24,839,10,9,2,1,24199
0,1009,24,828,15,12,2,1,24200
0,1009,24,8,6,4,2,1,24201
0,1009,24,807,4,10,2,1,24202
1,1010,1,822,131,2,1,2,24203
2,1010,1,1,131,1,1,2,24204
3,1010,1,830,9,4,1,2,24205
4,1010,1,20,6,3,1,2,24206
5,1010,1,844,6,5,1,2,24207
6,1010,1,825,210,7,1,2,24208
7,1010,1,807,4,11,1,2,24209
8,1010,1,8,51,9,1,2,24210
9,1010,1,840,211,16,1,2,24211
10,1010,1,826,5,15,1,2,24212
11,1010,1,842,9,17,1,2,24213
12,1010,1,846,1,8,1,2,24214
13,1010,1,815,211,10,1,2,24215
14,1010,1,848,5,13,1,2,24216
15,1010,1,841,51,14,1,2,24217
16,1010,1,847,3,19,1,2,24218
17,1010,1,9,3,20,1,2,24219
0,1010,1,154,210,6,2,2,24220
0,1010,1,817,4,12,2,2,24221
0,1010,1,832,1,18,2,2,24222
1,1011,3,1,131,3,1,2,24223
2,1011,3,822,131,4,1,2,24224
3,1011,3,844,6,1,1,2,24225
4,1011,3,830,9,5,1,2,24226
5,1011,3,20,6,2,1,2,24227
6,1011,3,846,1,9,1,2,24228
7,1011,3,8,51,8,1,2,24229
8,1011,3,842,9,13,1,2,24230
9,1011,3,848,5,12,1,2,24231
10,1011,3,815,211,14,1,2,24232
11,1011,3,841,51,16,1,2,24233
12,1011,3,826,5,15,1,2,24234
13,1011,3,825,210,6,1,2,24235
14,1011,3,840,211,18,1,2,24236
15,1011,3,847,3,19,1,2,24237
16,1011,3,9,3,20,1,2,24238
0,1011,3,807,4,17,2,2,24239
0,1011,3,817,4,10,2,2,24240
0,1011,3,832,1,7,2,2,24241
0,1011,3,154,210,11,2,2,24242
1,1012,17,1,131,2,1,2,24243
2,1012,17,822,131,1,1,2,24244
3,1012,17,20,6,3,1,2,24245
4,1012,17,830,9,5,1,2,24246
5,1012,17,844,6,4,1,2,24247
6,1012,17,842,9,6,1,2,24248
7,1012,17,817,4,7,1,2,24249
8,1012,17,815,211,12,1,2,24250
9,1012,17,8,51,13,1,2,24251
10,1012,17,848,5,0,1,2,24252
11,1012,17,154,210,10,1,2,24253
12,1012,17,840,211,16,1,2,24254
13,1012,17,825,210,9,1,2,24255
14,1012,17,832,1,14,1,2,24256
15,1012,17,841,51,19,1,2,24257
16,1012,17,847,3,17,1,2,24258
17,1012,17,9,3,18,1,2,24259
0,1012,17,846,1,15,2,2,24260
0,1012,17,826,5,11,2,2,24261
0,1012,17,807,4,8,2,2,24262
1,1013,73,822,131,1,1,2,24263
2,1013,73,1,131,2,1,2,24264
3,1013,73,20,6,3,1,2,24265
4,1013,73,830,9,4,1,2,24266
5,1013,73,844,6,8,1,2,24267
6,1013,73,815,211,5,1,2,24268
7,1013,73,832,1,9,1,2,24269
8,1013,73,846,1,7,1,2,24270
9,1013,73,840,211,13,1,2,24271
10,1013,73,8,51,0,1,2,24272
11,1013,73,848,5,11,1,2,24273
12,1013,73,841,51,17,1,2,24274
13,1013,73,825,210,12,1,2,24275
14,1013,73,807,4,15,1,2,24276
15,1013,73,847,3,16,1,2,24277
16,1013,73,9,3,0,1,2,24278
0,1013,73,842,9,0,2,2,24279
0,1013,73,154,210,14,2,2,24280
0,1013,73,826,5,6,2,2,24281
0,1013,73,817,4,10,2,2,24282
1,1014,4,1,131,2,1,2,24283
2,1014,4,822,131,1,1,2,24284
3,1014,4,830,9,4,1,2,24285
4,1014,4,20,6,3,1,2,24286
5,1014,4,844,6,5,1,2,24287
6,1014,4,842,9,6,1,2,24288
7,1014,4,825,210,8,1,2,24289
8,1014,4,832,1,12,1,2,24290
9,1014,4,826,5,9,1,2,24291
10,1014,4,154,210,7,1,2,24292
11,1014,4,848,5,11,1,2,24293
12,1014,4,817,4,13,1,2,24294
13,1014,4,807,4,0,1,2,24295
14,1014,4,8,51,14,1,2,24296
15,1014,4,815,211,15,1,2,24297
16,1014,4,841,51,18,1,2,24298
17,1014,4,847,3,19,1,2,24299
18,1014,4,9,3,17,1,2,24300
0,1014,4,840,211,16,2,2,24301
0,1014,4,846,1,10,2,2,24302
1,1015,6,1,131,1,1,2,24306
2,1015,6,20,6,4,1,2,24307
3,1015,6,822,131,2,1,2,24308
4,1015,6,830,9,3,1,2,24309
5,1015,6,842,9,8,1,2,24310
6,1015,6,832,1,9,1,2,24311
7,1015,6,826,5,7,1,2,24312
8,1015,6,848,5,10,1,2,24313
9,1015,6,817,4,6,1,2,24314
10,1015,6,154,210,13,1,2,24315
11,1015,6,846,1,12,1,2,24316
14,1015,6,825,210,5,1,2,24317
12,1015,6,815,211,16,1,2,24318
13,1015,6,807,4,11,1,2,24319
15,1015,6,847,3,19,1,2,24320
16,1015,6,840,211,17,1,2,24321
17,1015,6,8,51,14,1,2,24322
18,1015,6,9,3,20,1,2,24323
19,1015,6,841,51,18,1,2,24324
0,1015,6,844,6,15,2,2,24325
1,1016,7,1,131,2,1,2,24326
2,1016,7,20,6,1,1,2,24327
3,1016,7,844,6,3,1,2,24328
4,1016,7,822,131,6,1,2,24329
5,1016,7,830,9,9,1,2,24330
6,1016,7,817,4,4,1,2,24331
7,1016,7,807,4,7,1,2,24332
8,1016,7,842,9,5,1,2,24333
9,1016,7,840,211,17,1,2,24334
10,1016,7,826,5,10,1,2,24335
11,1016,7,832,1,11,1,2,24336
12,1016,7,815,211,15,1,2,24337
13,1016,7,841,51,12,1,2,24338
14,1016,7,154,210,14,1,2,24339
15,1016,7,8,51,16,1,2,24340
16,1016,7,847,3,18,1,2,24341
17,1016,7,825,210,0,1,2,24342
18,1016,7,9,3,19,1,2,24343
0,1016,7,848,5,13,2,2,24344
0,1016,7,846,1,8,2,2,24345
1,1017,34,1,131,1,1,2,24346
2,1017,34,822,131,2,1,2,24347
3,1017,34,844,6,3,1,2,24348
4,1017,34,830,9,4,1,2,24349
5,1017,34,20,6,7,1,2,24350
6,1017,34,832,1,6,1,2,24351
7,1017,34,8,51,12,1,2,24352
8,1017,34,807,4,13,1,2,24353
9,1017,34,846,1,5,1,2,24354
10,1017,34,842,9,9,1,2,24355
11,1017,34,817,4,8,1,2,24356
12,1017,34,815,211,14,1,2,24357
13,1017,34,840,211,17,1,2,24358
14,1017,34,826,5,19,1,2,24359
15,1017,34,848,5,11,1,2,24360
16,1017,34,841,51,10,1,2,24361
17,1017,34,825,210,15,1,2,24362
18,1017,34,9,3,18,1,2,24363
19,1017,34,847,3,20,1,2,24364
0,1017,34,154,210,16,2,2,24365
1,1018,70,830,9,2,1,2,24366
2,1018,70,844,6,1,1,2,24367
3,1018,70,822,131,3,1,2,24368
4,1018,70,20,6,9,1,2,24369
5,1018,70,1,131,4,1,2,24370
6,1018,70,846,1,5,1,2,24371
7,1018,70,842,9,8,1,2,24372
8,1018,70,832,1,19,1,2,24373
9,1018,70,8,51,6,1,2,24374
10,1018,70,841,51,7,1,2,24375
11,1018,70,815,211,13,1,2,24376
12,1018,70,817,4,12,1,2,24377
13,1018,70,807,4,15,1,2,24378
14,1018,70,840,211,14,1,2,24379
15,1018,70,848,5,18,1,2,24380
16,1018,70,154,210,11,1,2,24381
17,1018,70,826,5,16,1,2,24382
18,1018,70,847,3,0,1,2,24383
19,1018,70,825,210,10,1,2,24384
20,1018,70,9,3,17,1,2,24385
1,1019,9,1,131,2,1,2,24386
2,1019,9,822,131,1,1,2,24387
3,1019,9,844,6,3,1,2,24388
4,1019,9,842,9,5,1,2,24389
5,1019,9,830,9,4,1,2,24390
6,1019,9,832,1,13,1,2,24391
7,1019,9,817,4,7,1,2,24392
8,1019,9,8,51,12,1,2,24393
9,1019,9,826,5,17,1,2,24394
10,1019,9,807,4,10,1,2,24395
11,1019,9,846,1,8,1,2,24396
12,1019,9,848,5,9,1,2,24397
13,1019,9,840,211,18,1,2,24398
14,1019,9,847,3,19,1,2,24399
15,1019,9,9,3,20,1,2,24400
16,1019,9,20,6,6,1,2,24401
17,1019,9,815,211,15,1,2,24402
0,1019,9,841,51,11,2,2,24403
0,1019,9,154,210,14,2,2,24404
0,1019,9,825,210,16,2,2,24405
1,1020,10,830,9,2,1,2,24406
2,1020,10,20,6,20,1,2,24407
3,1020,10,826,5,14,1,2,24408
4,1020,10,840,211,15,1,2,24409
5,1020,10,832,1,7,1,2,24410
6,1020,10,848,5,16,1,2,24411
7,1020,10,154,210,6,1,2,24412
8,1020,10,825,210,12,1,2,24413
9,1020,10,1,131,1,1,2,24414
10,1020,10,9,3,18,1,2,24415
11,1020,10,847,3,17,1,2,24416
12,1020,10,8,51,5,1,2,24417
13,1020,10,841,51,11,1,2,24418
0,1020,10,842,9,4,2,2,24419
0,1020,10,822,131,3,2,2,24420
0,1020,10,807,4,9,2,2,24421
0,1020,10,844,6,10,2,2,24422
0,1020,10,846,1,19,2,2,24423
0,1020,10,817,4,13,2,2,24424
0,1020,10,815,211,8,2,2,24425
1,1021,11,1,131,3,1,2,24426
2,1021,11,830,9,1,1,2,24427
3,1021,11,20,6,5,1,2,24428
4,1021,11,844,6,4,1,2,24429
5,1021,11,832,1,8,1,2,24430
6,1021,11,842,9,6,1,2,24431
7,1021,11,8,51,10,1,2,24432
8,1021,11,822,131,2,1,2,24433
9,1021,11,846,1,7,1,2,24434
10,1021,11,848,5,12,1,2,24435
11,1021,11,815,211,16,1,2,24436
12,1021,11,807,4,11,1,2,24437
13,1021,11,825,210,14,1,2,24438
14,1021,11,817,4,20,1,2,24439
15,1021,11,826,5,13,1,2,24440
16,1021,11,847,3,15,1,2,24441
17,1021,11,840,211,18,1,2,24442
18,1021,11,841,51,17,1,2,24443
19,1021,11,9,3,19,1,2,24444
0,1021,11,154,210,9,2,2,24445
1,1022,13,844,6,1,1,2,24446
2,1022,13,1,131,3,1,2,24447
3,1022,13,822,131,4,1,2,24448
4,1022,13,20,6,2,1,2,24449
5,1022,13,848,9,17,1,2,24450
6,1022,13,815,211,7,1,2,24451
7,1022,13,826,5,19,1,2,24452
8,1022,13,807,4,12,1,2,24453
9,1022,13,842,5,13,1,2,24454
10,1022,13,840,211,16,1,2,24455
0,1022,13,846,1,11,2,2,24456
12,1022,13,825,210,8,1,2,24457
13,1022,13,154,210,9,1,2,24458
14,1022,13,817,4,10,1,2,24459
15,1022,13,847,3,14,1,2,24460
16,1022,13,8,51,6,1,2,24461
17,1022,13,9,3,0,1,2,24462
0,1022,13,841,51,18,2,2,24463
0,1022,13,832,1,15,2,2,24464
0,1022,13,830,9,5,2,2,24465
1,1023,14,844,6,1,1,2,24466
2,1023,14,822,131,3,1,2,24467
3,1023,14,1,131,2,1,2,24468
4,1023,14,817,4,5,1,2,24469
5,1023,14,807,4,6,1,2,24470
6,1023,14,848,9,8,1,2,24471
7,1023,14,815,211,18,1,2,24472
8,1023,14,830,9,19,1,2,24473
9,1023,14,841,51,10,1,2,24474
10,1023,14,846,1,16,1,2,24475
11,1023,14,842,5,17,1,2,24476
12,1023,14,840,211,9,1,2,24477
13,1023,14,20,6,4,1,2,24478
14,1023,14,847,3,14,1,2,24479
15,1023,14,8,51,0,1,2,24480
16,1023,14,154,210,13,1,2,24481
17,1023,14,9,3,15,1,2,24482
0,1023,14,825,210,11,2,2,24483
0,1023,14,826,5,12,2,2,24484
0,1023,14,832,1,7,2,2,24485
1,1024,15,20,6,3,1,2,24486
2,1024,15,844,6,1,1,2,24487
3,1024,15,830,9,4,1,2,24488
4,1024,15,1,131,2,1,2,24489
5,1024,15,822,131,5,1,2,24490
6,1024,15,848,9,6,1,2,24491
7,1024,15,846,1,9,1,2,24492
8,1024,15,842,5,11,1,2,24493
9,1024,15,807,4,8,1,2,24494
10,1024,15,841,51,10,1,2,24495
11,1024,15,154,210,17,1,2,24496
12,1024,15,832,1,7,1,2,24497
13,1024,15,840,211,16,1,2,24498
14,1024,15,817,4,20,1,2,24499
15,1024,15,826,5,14,1,2,24500
16,1024,15,9,3,19,1,2,24501
17,1024,15,825,210,13,1,2,24502
0,1024,15,8,51,12,2,2,24503
0,1024,15,815,211,15,2,2,24504
0,1024,15,847,3,18,2,2,24505
1,1025,71,1,131,2,1,2,24506
2,1025,71,822,131,4,1,2,24507
3,1025,71,844,6,1,1,2,24508
4,1025,71,830,9,9,1,2,24509
5,1025,71,848,9,0,1,2,24510
6,1025,71,832,1,5,1,2,24511
7,1025,71,815,211,11,1,2,24512
8,1025,71,846,1,7,1,2,24513
9,1025,71,825,210,13,1,2,24514
10,1025,71,807,4,6,1,2,24515
11,1025,71,840,211,14,1,2,24516
12,1025,71,826,5,19,1,2,24517
13,1025,71,8,51,15,1,2,24518
14,1025,71,842,5,16,1,2,24519
15,1025,71,841,51,12,1,2,24520
0,1025,71,9,3,18,2,2,24521
0,1025,71,847,3,17,2,2,24522
0,1025,71,20,6,3,2,2,24523
0,1025,71,817,4,10,2,2,24524
0,1025,71,154,210,8,2,2,24525
1,1026,22,822,131,3,1,2,24526
2,1026,22,20,6,1,1,2,24527
3,1026,22,1,131,4,1,2,24528
4,1026,22,848,9,6,1,2,24529
5,1026,22,832,1,7,1,2,24530
6,1026,22,844,6,2,1,2,24531
7,1026,22,842,5,9,1,2,24532
8,1026,22,815,211,17,1,2,24533
9,1026,22,840,211,12,1,2,24534
10,1026,22,826,5,14,1,2,24535
11,1026,22,846,1,8,1,2,24536
12,1026,22,8,51,13,1,2,24537
13,1026,22,154,210,10,1,2,24538
14,1026,22,841,51,11,1,2,24539
15,1026,22,825,210,19,1,2,24540
16,1026,22,847,3,18,1,2,24541
16,1026,22,9,3,0,1,2,24542
0,1026,22,830,9,5,2,2,24543
0,1026,22,817,4,16,2,2,24544
0,1026,22,807,4,15,2,2,24545
1,1027,32,1,131,3,1,2,24546
2,1027,32,20,6,2,1,2,24547
3,1027,32,822,131,6,1,2,24548
4,1027,32,844,6,1,1,2,24549
5,1027,32,848,9,5,1,2,24550
6,1027,32,830,9,4,1,2,24551
7,1027,32,815,211,11,1,2,24552
8,1027,32,817,4,13,1,2,24553
9,1027,32,842,5,10,1,2,24554
10,1027,32,807,4,12,1,2,24555
11,1027,32,826,5,9,1,2,24556
12,1027,32,840,211,16,1,2,24557
13,1027,32,832,1,7,1,2,24558
14,1027,32,841,51,15,1,2,24559
15,1027,32,825,210,17,1,2,24560
16,1027,32,847,3,19,1,2,24561
17,1027,32,154,210,18,1,2,24562
18,1027,32,9,3,20,1,2,24563
0,1027,32,8,51,14,2,2,24564
0,1027,32,846,1,8,2,2,24565
1,1028,69,822,131,1,1,2,24566
2,1028,69,1,131,5,1,2,24567
3,1028,69,830,9,3,1,2,24568
4,1028,69,844,6,4,1,2,24569
5,1028,69,848,9,6,1,2,24570
6,1028,69,817,4,9,1,2,24571
7,1028,69,846,1,8,1,2,24572
8,1028,69,832,1,7,1,2,24573
9,1028,69,807,4,11,1,2,24574
10,1028,69,815,211,0,1,2,24575
11,1028,69,8,51,17,1,2,24576
12,1028,69,826,5,13,1,2,24577
13,1028,69,840,211,14,1,2,24578
14,1028,69,841,51,16,1,2,24579
15,1028,69,154,210,15,1,2,24580
0,1028,69,842,5,10,2,2,24581
17,1028,69,847,3,18,1,2,24582
0,1028,69,825,210,12,2,2,24583
0,1028,69,9,3,19,2,2,24584
0,1028,69,20,6,2,2,2,24585
1,1029,18,830,9,1,1,2,24586
2,1029,18,842,5,6,1,2,24587
3,1029,18,832,1,20,1,2,24588
4,1029,18,8,51,8,1,2,24589
5,1029,18,841,51,12,1,2,24590
6,1029,18,817,4,11,1,2,24591
7,1029,18,1,131,3,1,2,24592
8,1029,18,846,1,10,1,2,24593
9,1029,18,815,211,15,1,2,24594
10,1029,18,826,5,16,1,2,24595
11,1029,18,825,210,9,1,2,24596
12,1029,18,847,3,18,1,2,24597
13,1029,18,154,210,7,1,2,24598
14,1029,18,848,9,5,1,2,24599
15,1029,18,807,4,13,1,2,24600
16,1029,18,9,3,19,1,2,24601
0,1029,18,20,6,2,2,2,24602
0,1029,18,844,6,14,2,2,24603
0,1029,18,840,211,17,2,2,24604
0,1029,18,822,131,4,2,2,24605
1,1030,24,1,131,1,1,2,24606
2,1030,24,830,9,2,1,2,24607
3,1030,24,844,6,3,1,2,24608
4,1030,24,822,131,20,1,2,24609
5,1030,24,20,6,4,1,2,24610
6,1030,24,848,9,5,1,2,24611
7,1030,24,815,211,10,1,2,24612
8,1030,24,846,1,6,1,2,24613
9,1030,24,826,5,13,1,2,24614
10,1030,24,832,1,8,1,2,24615
11,1030,24,817,4,7,1,2,24616
12,1030,24,807,4,9,1,2,24617
13,1030,24,8,51,17,1,2,24618
14,1030,24,825,210,14,1,2,24619
15,1030,24,154,210,15,1,2,24620
16,1030,24,841,51,16,1,2,24621
17,1030,24,847,3,18,1,2,24622
18,1030,24,842,5,11,1,2,24623
19,1030,24,9,3,19,1,2,24624
0,1030,24,840,211,12,2,2,24625
